early_watch_score,homebuyer_fit_category,auction_year,parcel_number,situs_address,use_description,use_code,bed_bath_status,land_value,improvement_value,total_assessed_value,assessed_value_caution,amount_due,tax_years,certificate_listed_flag,publication_listed_flag,final_order_flag,sold_flag,current_stage_note,homebuyer_fit_note,next_due_diligence_step,ocr_review_required_flag,ocr_repair_applied_flag,ocr_review_reasons,source_page_refs,source_filenames
33,Vacant / land-like,2026,00526600001200,"UNKNOWN UNKNOWN, NEAR GRANITE FALLS",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,18900.0,0.0,18900.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,443.88",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p16,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00466900000100,"UNKNOWN UNKNOWN, NEAR HAT ISLAND",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,19500.0,0.0,19500.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,060.70",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p13,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,27103000101500,"UNKNOWN UNKNOWN, NEAR SULTAN",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,19800.0,0.0,19800.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,005.23",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p31,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,27103000101600,"21629 STUB RD SULTAN, WA 98294",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,19800.0,0.0,19800.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,129.93",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p31,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00466100008400,"UNKNOWN UNKNOWN, NEAR HAT ISLAND",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,20000.0,0.0,20000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,934.37",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p12,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00612600000300,"UNKNOWN UNKNOWN, NEAR ARLINGTON",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,25000.0,0.0,25000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,554.67",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p21,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,29060400102500,"UNKNOWN UNKNOWN, NEAR LAKE STEVENS",No Perk Undeveloped Land -Real,912.0,Not yet loaded; future assessor enrichment needed.,33100.0,0.0,33100.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $3,239.82",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p36,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00543600001900,"416 BEACH DR SNOHOMISH, WA 98290",No Perk Undeveloped Land -Real,912.0,Not yet loaded; future assessor enrichment needed.,40600.0,0.0,40600.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $3,264.40",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p17,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00437572200900,"UNKNOWN UNKNOWN, NEAR EVERETT",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,47300.0,0.0,47300.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $3,629.01",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p8-9,05_ 051426- Certificate of Delinquency (1).pdf
30,Unknown / needs assessor check,2026,00576800201800,"52021 SKYKO DR INDEX, WA 98256",Vacation Cabins -Real,198.0,Not yet loaded; future assessor enrichment needed.,155000.0,26800.0,181800.0,"Lower assessed-value signal; still verify structure, condition, access, and occupancy.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,157.48 SUBJECT TO: SENIOR EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p18-19,05_ 051426- Certificate of Delinquency (1).pdf
30,Likely residential home,2026,28051600201000,"8605 LOWELL-LARIMER RD EVERETT, WA 98208",Single Family Residence - Detached -Real,111.0,Not yet loaded; future assessor enrichment needed.,354500.0,354900.0,709400.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $5,770.12 SUBJECT TO: STILLAGUAMISH FLOOD CONTROL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p32,05_ 051426- Certificate of Delinquency (1).pdf
30,Likely residential home,2026,00576700001711,"7629 234TH ST SW EDMONDS, WA 98026-8835",Single Family Residence - Detached -Real,111.0,Not yet loaded; future assessor enrichment needed.,574300.0,149000.0,723300.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $9,368.22 SUBJECT TO: SENIOR TAX EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p18,05_ 051426- Certificate of Delinquency (1).pdf
30,Likely residential home,2026,32043000301200,8430 THOMLE RD STANWOOD WA 98292-9390,Single Family Residence - Detached -Real,111.0,Not yet loaded; future assessor enrichment needed.,299600.0,435000.0,734600.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $6,526.55 SUBJECT TO: STILLAGUAMISH FLOOD CONTROL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p42,05_ 051426- Certificate of Delinquency (1).pdf
30,Unknown / needs assessor check,2026,30052100310900,"1400 STATE AVE MARYSVILLE, WA 98270-3607",Eating Places (Restaurants) -Real,581.0,Not yet loaded; future assessor enrichment needed.,657900.0,170700.0,828600.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $26,837.33",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p39-40,05_ 051426- Certificate of Delinquency (1).pdf
30,Unknown / needs assessor check,2026,28051800305300,"9907 7TH AVE SE EVERETT, WA 98208-3714",Automobile Repair & Services -Real,641.0,Not yet loaded; future assessor enrichment needed.,956000.0,86100.0,1042100.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $51,076.83",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p33,05_ 051426- Certificate of Delinquency (1).pdf
30,Unknown / needs assessor check,2026,00437577002700,"3200 RUCKER AVE EVERETT, WA 98201-4225",Motor Vehicles -Real,551.0,Not yet loaded; future assessor enrichment needed.,953700.0,127600.0,1081300.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $50,746.43",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p9,05_ 051426- Certificate of Delinquency (1).pdf
30,Likely residential home,2026,00570100004700,"23423 30TH AVE W BRIER, WA 98036-8248",Single Family Residence - Detached -Real,111.0,Not yet loaded; future assessor enrichment needed.,600000.0,661800.0,1261800.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $25,801.00 SUBJECT TO: SENIOR TAX EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p18,05_ 051426- Certificate of Delinquency (1).pdf
30,Unknown / needs assessor check,2026,00463300300402,"23700 EDMONDS WAY EDMONDS, WA 98026-8978",Medical & Other Health Services -Real,651.0,Not yet loaded; future assessor enrichment needed.,444800.0,863200.0,1308000.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $36,454.94",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p11,05_ 051426- Certificate of Delinquency (1).pdf
30,Likely residential home,2026,27040700103500,"17017 TALBOT RD EDMONDS, WA 98026-5055",Single Family Residence - Detached -Real,111.0,Not yet loaded; future assessor enrichment needed.,1370200.0,1169400.0,2539600.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $14,012.90 SUBJECT TO: SENIOR TAX EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p29,05_ 051426- Certificate of Delinquency (1).pdf
30,Unknown / needs assessor check,2026,27060100112200,18950 STATE ROUTE 2 MONROE WA 98272,Hotel / Motel 51 - 75 Units,162.0,Not yet loaded; future assessor enrichment needed.,1684600.0,3796400.0,5481000.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $194,943.37",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p30,05_ 051426- Certificate of Delinquency (1).pdf
25,Commercial / non-residential,2026,00529900202000,"OLYMPIC ARLINGTON, WA 98223",Other Retail Trade NEC -Real,539.0,Not yet loaded; future assessor enrichment needed.,203400.0,131000.0,334400.0,Moderate assessed-value signal; verify market value and financing constraints.,,"2023 - 2025 - 2026 Amount due as of May 14th, 2026: $11,558.94",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Probably not aligned with a first-time-homebuyer housing target.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p16,05_ 051426- Certificate of Delinquency (1).pdf
25,Likely residential home,2026,00464200001300,"6621 218TH ST NW STANWOOD, WA 98292",Manufactured Home (Owned Site) -Real,118.0,Not yet loaded; future assessor enrichment needed.,382200.0,11500.0,393700.0,Moderate assessed-value signal; verify market value and financing constraints.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $3,785.08 MUST BE SOLD WITH 00464200001302 due to Senior Exemption Residual, SUBJECT TO: SENIOR TAX EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p11,05_ 051426- Certificate of Delinquency (1).pdf
23,Vacant / land-like,2026,30051000202400,"5225 116TH ST NE MARYSVILLE, WA 98271-6208",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,764100.0,0.0,764100.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $20,992.15",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p38-39,05_ 051426- Certificate of Delinquency (1).pdf
20,Commercial / non-residential,2026,30050900303900,"116TH ST NE MARYSVILLE, WA 98271",Other Retail Trade NEC -Real,539.0,Not yet loaded; future assessor enrichment needed.,6300.0,0.0,6300.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,860.26",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Probably not aligned with a first-time-homebuyer housing target.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p38,05_ 051426- Certificate of Delinquency (1).pdf
20,Commercial / non-residential,2026,29070700400500,"20812 N CARPENTER RD SNOHOMISH, WA 98290",Non-Residential Structure -Real,183.0,Not yet loaded; future assessor enrichment needed.,11200.0,14700.0,25900.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,830.49",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Probably not aligned with a first-time-homebuyer housing target.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p37,05_ 051426- Certificate of Delinquency (1).pdf
20,Commercial / non-residential,2026,00489600004100,"UNKNOWN UNKNOWN, NEAR STANWOOD",Non-Residential Structure -Real,183.0,Not yet loaded; future assessor enrichment needed.,7000.0,22800.0,29800.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $3,549.91",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Probably not aligned with a first-time-homebuyer housing target.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p14,05_ 051426- Certificate of Delinquency (1).pdf
17,Likely residential home,2026,29061100100200,"2017 177TH AVE NE SNOHOMISH, WA 98290-9693",Manufactured Home (Owned Site) -Real,118.0,Not yet loaded; future assessor enrichment needed.,490400.0,69100.0,559500.0,Higher assessed-value signal; may still be viable depending on auction price.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $5,125.39 MUST BE SOLD WITH 29061100100201 due to Senior Exemption Residual SUBJECT TO: SENIOR EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p36-37,05_ 051426- Certificate of Delinquency (1).pdf
13,Vacant / land-like,2026,00612801000100,"UNKNOWN UNKNOWN, NEAR GRANITE FALLS",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,7000.0,0.0,7000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2021 - 2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,120.02 SUBJECT TO: CERTIFIED PERSONAL PROPERTY",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p21-22,05_ 051426- Certificate of Delinquency (1).pdf
13,Vacant / land-like,2026,29052200300200,"UNKNOWN UNKNOWN, NEAR EVERETT",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,26600.0,0.0,26600.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $3,191.04 SUBJECT TO: DIKING DISTRICT",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p35,05_ 051426- Certificate of Delinquency (1).pdf
10,Commercial / non-residential,2026,30052100312400,"1402 STATE AVE MARYSVILLE, WA 98270-3607","Other Retail Trade-Auto, Marine, Aircraft NEC",559.0,Not yet loaded; future assessor enrichment needed.,651500.0,199400.0,850900.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $33,066.88",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Probably not aligned with a first-time-homebuyer housing target.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p40,05_ 051426- Certificate of Delinquency (1).pdf
10,Commercial / non-residential,2026,00919100099300,"UNKNOWN UNKNOWN, NEAR SNOHOMISH",Non-Residential Structure -Real,183.0,Not yet loaded; future assessor enrichment needed.,694200.0,320800.0,1015000.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $50,749.02",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Probably not aligned with a first-time-homebuyer housing target.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p26,05_ 051426- Certificate of Delinquency (1).pdf
0,Unknown / needs assessor check,2026,29061100100201,"2017 177TH AVE NE SNOHOMISH, WA 98290-9693",Senior Citizen Exemption Residual -Real,110.0,Not yet loaded; future assessor enrichment needed.,100.0,0.0,100.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"N/A Amount due as of May 14th, 2026: $ 0 MUST BE SOLD WITH 29061100100200 due to Senior Exemption Residual SUBJECT TO: SENIOR EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p37,05_ 051426- Certificate of Delinquency (1).pdf
0,Unknown / needs assessor check,2026,00464200001302,"6621 218TH ST NW STANWOOD, WA 98292",Senior Citizen Exemption Residual,110.0,Not yet loaded; future assessor enrichment needed.,600.0,0.0,600.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $38.76 MUST BE SOLD WITH 00464200001300 due to Senior Exemption Residual SUBJECT TO: SENIOR TAX EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p11,05_ 051426- Certificate of Delinquency (1).pdf
0,Unknown / needs assessor check,2026,30051200201102,"11932 91ST AVE NE ARLINGTON, WA 98223-8855",Senior Citizen Exemption Residual,110.0,Not yet loaded; future assessor enrichment needed.,7000.0,0.0,7000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $259.54 30051200201100 INCLUDES 2002 MARLETTE H020474ABC 66X40 TITLE ELIMINATION 200902270527 MUST BE SOLD WITH 30051200201100 due to Senior Exemption Residual, MOBILE HOME ON ACCOUNT 30051200201101 - NOT INCLUDED IN FORECLOSURE",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p39,05_ 051426- Certificate of Delinquency (1).pdf
